Segment number	Charging/Self-discharging?	Elapsed time (s)	Segment time (s)	Potential (V)	Current (A)
1	Self-discharging	3.130553e+01	3.098887e+01	1.061821e-01	-3.304460e-06
1	Self-discharging	3.139312e+01	3.107646e+01	1.060791e-01	-3.813750e-06
1	Self-discharging	3.148158e+01	3.116492e+01	1.061440e-01	-3.363680e-06
1	Self-discharging	3.156926e+01	3.125259e+01	1.060371e-01	-3.434744e-06
1	Self-discharging	3.165748e+01	3.134082e+01	1.061516e-01	-3.446588e-06
1	Self-discharging	3.174515e+01	3.142848e+01	1.059685e-01	-3.517651e-06
1	Self-discharging	3.183327e+01	3.151661e+01	1.061821e-01	-3.813750e-06
1	Self-discharging	3.192134e+01	3.160467e+01	1.060448e-01	-3.576871e-06
1	Self-discharging	3.200874e+01	3.169208e+01	1.061668e-01	-3.718998e-06
1	Self-discharging	3.209767e+01	3.178100e+01	1.060562e-01	-3.813750e-06
1	Self-discharging	3.218489e+01	3.186823e+01	1.059761e-01	-3.967721e-06
1	Self-discharging	3.227299e+01	3.195633e+01	1.060944e-01	-3.695310e-06
1	Self-discharging	3.236118e+01	3.204452e+01	1.061287e-01	-3.422900e-06
1	Self-discharging	3.244890e+01	3.213224e+01	1.060638e-01	-3.565027e-06
1	Self-discharging	3.253731e+01	3.222065e+01	1.060486e-01	-3.766374e-06
1	Self-discharging	3.262541e+01	3.230875e+01	1.060219e-01	-3.825594e-06
1	Self-discharging	3.271309e+01	3.239643e+01	1.059113e-01	-3.529495e-06
1	Self-discharging	3.280168e+01	3.248501e+01	1.058960e-01	-3.387368e-06
1	Self-discharging	3.288959e+01	3.257293e+01	1.060333e-01	-3.908501e-06
1	Self-discharging	3.297707e+01	3.266041e+01	1.059723e-01	-3.493963e-06
1	Self-discharging	3.306559e+01	3.274892e+01	1.060028e-01	-3.268928e-06
1	Self-discharging	3.315358e+01	3.283692e+01	1.059265e-01	-3.636091e-06
1	Self-discharging	3.324128e+01	3.292462e+01	1.060143e-01	-3.683466e-06
1	Self-discharging	3.332912e+01	3.301246e+01	1.060143e-01	-3.707154e-06
1	Self-discharging	3.341758e+01	3.310092e+01	1.059875e-01	-3.707154e-06
1	Self-discharging	3.350497e+01	3.318830e+01	1.060066e-01	-3.541339e-06
1	Self-discharging	3.359326e+01	3.327660e+01	1.059875e-01	-3.458431e-06
1	Self-discharging	3.368128e+01	3.336461e+01	1.060562e-01	-3.482119e-06
1	Self-discharging	3.376937e+01	3.345271e+01	1.060295e-01	-3.576871e-06
1	Self-discharging	3.385762e+01	3.354096e+01	1.060371e-01	-3.825594e-06
1	Self-discharging	3.394487e+01	3.362821e+01	1.060371e-01	-3.742686e-06
1	Self-discharging	3.403348e+01	3.371682e+01	1.060143e-01	-3.446588e-06
1	Self-discharging	3.412168e+01	3.380501e+01	1.059227e-01	-1.114515e-05
1	Self-discharging	3.420961e+01	3.389294e+01	1.058998e-01	-4.204600e-06
1	Self-discharging	3.429734e+01	3.398067e+01	1.058998e-01	-3.659778e-06
1	Self-discharging	3.438513e+01	3.406847e+01	1.058846e-01	-3.505807e-06
1	Self-discharging	3.447299e+01	3.415633e+01	1.060066e-01	-3.186021e-06
1	Self-discharging	3.456150e+01	3.424484e+01	1.059723e-01	-3.257084e-06
1	Self-discharging	3.464930e+01	3.433263e+01	1.060257e-01	-3.162333e-06
1	Self-discharging	3.473694e+01	3.442028e+01	1.059837e-01	-3.399212e-06
1	Self-discharging	3.482572e+01	3.450905e+01	1.059303e-01	-3.718998e-06
1	Self-discharging	3.491281e+01	3.459614e+01	1.058960e-01	-3.470275e-06
1	Self-discharging	3.500132e+01	3.468466e+01	1.059608e-01	-3.363680e-06
1	Self-discharging	3.508884e+01	3.477217e+01	1.059990e-01	-3.387368e-06
1	Self-discharging	3.517712e+01	3.486046e+01	1.059494e-01	-3.458431e-06
1	Self-discharging	3.526540e+01	3.494874e+01	1.059265e-01	-3.790062e-06
1	Self-discharging	3.535332e+01	3.503666e+01	1.060028e-01	-3.861126e-06
1	Self-discharging	3.544109e+01	3.512443e+01	1.059914e-01	-3.778218e-06
1	Self-discharging	3.552936e+01	3.521270e+01	1.059837e-01	-3.493963e-06
1	Self-discharging	3.561719e+01	3.530052e+01	1.059570e-01	-3.636091e-06
1	Self-discharging	3.570543e+01	3.538877e+01	1.059685e-01	-3.363680e-06
1	Self-discharging	3.579309e+01	3.547643e+01	1.059418e-01	-3.683466e-06
1	Self-discharging	3.588112e+01	3.556446e+01	1.058235e-01	-3.387368e-06
1	Self-discharging	3.596878e+01	3.565212e+01	1.059036e-01	-3.529495e-06
1	Self-discharging	3.605711e+01	3.574045e+01	1.058769e-01	-3.612403e-06
1	Self-discharging	3.614465e+01	3.582799e+01	1.059570e-01	-3.612403e-06
1	Self-discharging	3.623347e+01	3.591681e+01	1.058807e-01	-3.387368e-06
1	Self-discharging	3.632136e+01	3.600470e+01	1.059036e-01	-3.541339e-06
1	Self-discharging	3.640946e+01	3.609280e+01	1.058922e-01	-3.458431e-06
1	Self-discharging	3.649705e+01	3.618039e+01	1.059761e-01	-3.576871e-06
1	Self-discharging	3.658527e+01	3.626861e+01	1.059532e-01	-3.482119e-06
1	Self-discharging	3.667302e+01	3.635636e+01	1.058235e-01	-3.351836e-06
1	Self-discharging	3.676170e+01	3.644503e+01	1.059456e-01	-3.162333e-06
1	Self-discharging	3.684879e+01	3.653213e+01	1.059074e-01	-3.695310e-06
1	Self-discharging	3.693757e+01	3.662091e+01	1.059151e-01	-3.778218e-06
1	Self-discharging	3.702521e+01	3.670854e+01	1.058731e-01	-3.387368e-06
1	Self-discharging	3.711320e+01	3.679654e+01	1.058350e-01	-3.695310e-06
1	Self-discharging	3.720088e+01	3.688422e+01	1.058846e-01	-3.576871e-06
1	Self-discharging	3.728960e+01	3.697294e+01	1.058884e-01	-3.718998e-06
1	Self-discharging	3.737746e+01	3.706080e+01	1.058044e-01	-3.422900e-06
1	Self-discharging	3.746557e+01	3.714891e+01	1.058311e-01	-3.576871e-06
1	Self-discharging	3.755347e+01	3.723681e+01	1.058426e-01	-3.683466e-06
1	Self-discharging	3.764108e+01	3.732442e+01	1.057396e-01	-3.754530e-06
1	Self-discharging	3.772896e+01	3.741229e+01	1.058846e-01	-3.529495e-06
1	Self-discharging	3.781727e+01	3.750061e+01	1.059875e-01	-3.399212e-06
1	Self-discharging	3.790562e+01	3.758896e+01	1.058846e-01	-3.588715e-06
1	Self-discharging	3.799324e+01	3.767658e+01	1.059151e-01	-3.399212e-06
1	Self-discharging	3.808121e+01	3.776455e+01	1.059303e-01	-3.458431e-06
1	Self-discharging	3.816886e+01	3.785220e+01	1.058311e-01	-3.505807e-06
1	Self-discharging	3.825692e+01	3.794026e+01	1.058388e-01	-3.505807e-06
1	Self-discharging	3.834509e+01	3.802842e+01	1.058922e-01	-3.600559e-06
1	Self-discharging	3.843302e+01	3.811635e+01	1.058044e-01	-3.730842e-06
1	Self-discharging	3.852150e+01	3.820484e+01	1.057854e-01	-3.730842e-06
1	Self-discharging	3.860902e+01	3.829236e+01	1.058083e-01	-3.541339e-06
1	Self-discharging	3.869726e+01	3.838059e+01	1.058083e-01	-3.422900e-06
1	Self-discharging	3.878516e+01	3.846850e+01	1.058540e-01	-3.636091e-06
1	Self-discharging	3.887347e+01	3.855681e+01	1.058426e-01	-3.209709e-06
1	Self-discharging	3.896077e+01	3.864411e+01	1.058884e-01	-3.529495e-06
1	Self-discharging	3.904969e+01	3.873303e+01	1.057701e-01	-3.813750e-06
1	Self-discharging	3.913690e+01	3.882024e+01	1.058846e-01	-3.778218e-06
1	Self-discharging	3.922538e+01	3.890872e+01	1.057701e-01	-3.588715e-06
1	Self-discharging	3.931332e+01	3.899665e+01	1.057892e-01	-3.849282e-06
1	Self-discharging	3.940114e+01	3.908447e+01	1.057701e-01	-3.659778e-06
1	Self-discharging	3.948960e+01	3.917294e+01	1.058273e-01	-3.079425e-06
1	Self-discharging	3.957695e+01	3.926029e+01	1.057854e-01	-3.565027e-06
1	Self-discharging	3.966540e+01	3.934874e+01	1.059532e-01	-3.399212e-06
1	Self-discharging	3.975328e+01	3.943662e+01	1.058769e-01	-3.280772e-06
1	Self-discharging	3.984146e+01	3.952480e+01	1.057739e-01	-3.446588e-06
1	Self-discharging	3.992910e+01	3.961244e+01	1.057663e-01	-3.588715e-06
1	Self-discharging	4.001732e+01	3.970066e+01	1.058350e-01	-3.446588e-06
1	Self-discharging	4.010538e+01	3.978871e+01	1.058769e-01	-3.683466e-06
1	Self-discharging	4.019308e+01	3.987642e+01	1.058731e-01	-3.470275e-06
1	Self-discharging	4.028109e+01	3.996443e+01	1.058464e-01	-3.659778e-06
1	Self-discharging	4.036907e+01	4.005240e+01	1.058273e-01	-3.446588e-06
1	Self-discharging	4.045703e+01	4.014037e+01	1.057587e-01	-3.458431e-06
1	Self-discharging	4.054549e+01	4.022883e+01	1.057396e-01	-3.339992e-06
1	Self-discharging	4.063325e+01	4.031658e+01	1.058655e-01	-3.600559e-06
1	Self-discharging	4.072111e+01	4.040445e+01	1.058311e-01	-3.233397e-06
1	Self-discharging	4.080875e+01	4.049209e+01	1.058578e-01	-3.565027e-06
1	Self-discharging	4.089775e+01	4.058109e+01	1.057472e-01	-3.387368e-06
1	Self-discharging	4.098511e+01	4.066845e+01	1.057243e-01	-3.659778e-06
1	Self-discharging	4.107326e+01	4.075660e+01	1.057968e-01	-3.446588e-06
1	Self-discharging	4.116165e+01	4.084499e+01	1.058006e-01	-3.493963e-06
1	Self-discharging	4.124878e+01	4.093212e+01	1.057663e-01	-3.316304e-06
1	Self-discharging	4.133719e+01	4.102053e+01	1.057587e-01	-3.114957e-06
1	Self-discharging	4.142541e+01	4.110875e+01	1.057739e-01	-3.624247e-06
1	Self-discharging	4.151368e+01	4.119702e+01	1.057587e-01	-3.517651e-06
1	Self-discharging	4.160130e+01	4.128464e+01	1.058197e-01	-3.257084e-06
1	Self-discharging	4.168926e+01	4.137260e+01	1.058350e-01	-3.292616e-06
1	Self-discharging	4.177697e+01	4.146031e+01	1.056519e-01	-3.446588e-06
1	Self-discharging	4.186541e+01	4.154874e+01	1.058083e-01	-3.872969e-06
1	Self-discharging	4.195319e+01	4.163653e+01	1.057549e-01	-3.790062e-06
1	Self-discharging	4.204090e+01	4.172424e+01	1.057472e-01	-3.683466e-06
1	Self-discharging	4.212912e+01	4.181245e+01	1.057396e-01	-3.482119e-06
1	Self-discharging	4.221755e+01	4.190088e+01	1.057205e-01	-3.221553e-06
1	Self-discharging	4.230474e+01	4.198808e+01	1.058197e-01	-3.529495e-06
1	Self-discharging	4.239356e+01	4.207690e+01	1.057587e-01	-3.363680e-06
1	Self-discharging	4.248094e+01	4.216428e+01	1.057701e-01	-3.683466e-06
1	Self-discharging	4.256883e+01	4.225216e+01	1.056633e-01	-3.422900e-06
1	Self-discharging	4.265672e+01	4.234006e+01	1.056633e-01	-3.529495e-06
1	Self-discharging	4.274516e+01	4.242850e+01	1.056328e-01	-3.280772e-06
1	Self-discharging	4.283359e+01	4.251693e+01	1.056595e-01	-3.659778e-06
1	Self-discharging	4.292132e+01	4.260465e+01	1.056747e-01	-3.707154e-06
1	Self-discharging	4.300958e+01	4.269292e+01	1.057205e-01	-3.411056e-06
1	Self-discharging	4.309758e+01	4.278092e+01	1.056786e-01	-3.363680e-06
1	Self-discharging	4.318519e+01	4.286853e+01	1.057739e-01	-3.434744e-06
1	Self-discharging	4.327358e+01	4.295691e+01	1.057167e-01	-3.541339e-06
1	Self-discharging	4.336077e+01	4.304411e+01	1.057549e-01	-3.328148e-06
1	Self-discharging	4.344923e+01	4.313257e+01	1.056747e-01	-3.446588e-06
1	Self-discharging	4.353772e+01	4.322106e+01	1.057396e-01	-3.588715e-06
1	Self-discharging	4.362487e+01	4.330820e+01	1.057320e-01	-3.588715e-06
1	Self-discharging	4.371298e+01	4.339632e+01	1.057663e-01	-3.695310e-06
1	Self-discharging	4.380145e+01	4.348479e+01	1.057167e-01	-3.624247e-06
1	Self-discharging	4.388913e+01	4.357246e+01	1.057281e-01	-3.683466e-06
1	Self-discharging	4.397721e+01	4.366055e+01	1.057320e-01	-3.399212e-06
1	Self-discharging	4.406544e+01	4.374877e+01	1.056747e-01	-3.328148e-06
1	Self-discharging	4.415350e+01	4.383683e+01	1.056099e-01	-3.268928e-06
1	Self-discharging	4.424073e+01	4.392407e+01	1.056480e-01	-3.316304e-06
1	Self-discharging	4.432963e+01	4.401297e+01	1.056976e-01	-3.446588e-06
1	Self-discharging	4.441685e+01	4.410019e+01	1.057281e-01	-3.482119e-06
1	Self-discharging	4.450520e+01	4.418854e+01	1.056633e-01	-3.553183e-06
1	Self-discharging	4.459301e+01	4.427634e+01	1.056862e-01	-3.470275e-06
1	Self-discharging	4.468081e+01	4.436415e+01	1.056404e-01	-3.434744e-06
1	Self-discharging	4.476941e+01	4.445275e+01	1.056557e-01	-3.268928e-06
1	Self-discharging	4.485729e+01	4.454063e+01	1.056938e-01	-3.197865e-06
1	Self-discharging	4.494540e+01	4.462874e+01	1.057549e-01	-3.576871e-06
1	Self-discharging	4.503347e+01	4.471681e+01	1.056137e-01	-3.493963e-06
1	Self-discharging	4.512112e+01	4.480446e+01	1.056633e-01	-3.351836e-06
1	Self-discharging	4.520957e+01	4.489290e+01	1.056328e-01	-3.553183e-06
1	Self-discharging	4.529690e+01	4.498024e+01	1.057243e-01	-3.541339e-06
1	Self-discharging	4.538538e+01	4.506871e+01	1.055107e-01	-3.600559e-06
1	Self-discharging	4.547285e+01	4.515618e+01	1.056480e-01	-3.422900e-06
1	Self-discharging	4.556077e+01	4.524411e+01	1.056709e-01	-3.304460e-06
1	Self-discharging	4.564890e+01	4.533224e+01	1.056519e-01	-3.600559e-06
1	Self-discharging	4.573682e+01	4.542016e+01	1.055984e-01	-3.422900e-06
1	Self-discharging	4.582541e+01	4.550874e+01	1.057205e-01	-3.079425e-06
1	Self-discharging	4.591281e+01	4.559615e+01	1.057129e-01	-3.529495e-06
1	Self-discharging	4.600156e+01	4.568490e+01	1.056404e-01	-3.257084e-06
1	Self-discharging	4.608912e+01	4.577246e+01	1.056175e-01	-3.351836e-06
1	Self-discharging	4.617700e+01	4.586033e+01	1.056938e-01	-3.493963e-06
1	Self-discharging	4.626527e+01	4.594860e+01	1.055946e-01	-3.446588e-06
1	Self-discharging	4.635340e+01	4.603674e+01	1.058617e-01	-3.268928e-06
1	Self-discharging	4.644079e+01	4.612413e+01	1.055565e-01	-3.458431e-06
1	Self-discharging	4.652933e+01	4.621267e+01	1.055565e-01	-3.268928e-06
1	Self-discharging	4.661716e+01	4.630050e+01	1.057243e-01	-3.363680e-06
1	Self-discharging	4.670500e+01	4.638834e+01	1.055832e-01	-3.446588e-06
1	Self-discharging	4.679315e+01	4.647649e+01	1.056290e-01	-3.446588e-06
1	Self-discharging	4.688156e+01	4.656489e+01	1.056824e-01	-3.470275e-06
1	Self-discharging	4.696931e+01	4.665265e+01	1.056824e-01	-3.446588e-06
1	Self-discharging	4.705685e+01	4.674019e+01	1.056595e-01	-3.292616e-06
1	Self-discharging	4.714507e+01	4.682840e+01	1.056480e-01	-3.565027e-06
1	Self-discharging	4.723319e+01	4.691652e+01	1.055870e-01	-3.624247e-06
1	Self-discharging	4.732162e+01	4.700496e+01	1.056786e-01	-3.257084e-06
1	Self-discharging	4.740875e+01	4.709209e+01	1.056137e-01	-3.801906e-06
1	Self-discharging	4.749688e+01	4.718022e+01	1.055984e-01	-3.434744e-06
1	Self-discharging	4.758556e+01	4.726889e+01	1.057358e-01	-3.268928e-06
1	Self-discharging	4.767313e+01	4.735647e+01	1.057434e-01	-2.984674e-06
1	Self-discharging	4.776126e+01	4.744459e+01	1.056213e-01	-3.541339e-06
1	Self-discharging	4.784933e+01	4.753267e+01	1.055565e-01	-3.458431e-06
1	Self-discharging	4.793743e+01	4.762077e+01	1.055603e-01	-3.304460e-06
1	Self-discharging	4.802563e+01	4.770896e+01	1.055756e-01	-3.470275e-06
1	Self-discharging	4.811329e+01	4.779663e+01	1.056175e-01	-3.529495e-06
1	Self-discharging	4.820098e+01	4.788431e+01	1.055260e-01	-3.730842e-06
1	Self-discharging	4.828928e+01	4.797262e+01	1.055412e-01	-3.707154e-06
1	Self-discharging	4.837749e+01	4.806083e+01	1.056442e-01	-3.778218e-06
1	Self-discharging	4.846528e+01	4.814862e+01	1.055641e-01	-3.422900e-06
1	Self-discharging	4.855318e+01	4.823651e+01	1.055946e-01	-3.316304e-06
1	Self-discharging	4.864097e+01	4.832431e+01	1.056900e-01	-3.339992e-06
1	Self-discharging	4.872903e+01	4.841237e+01	1.054955e-01	-3.695310e-06
1	Self-discharging	4.881744e+01	4.850078e+01	1.056061e-01	-3.292616e-06
1	Self-discharging	4.890480e+01	4.858814e+01	1.055603e-01	-3.280772e-06
1	Self-discharging	4.899309e+01	4.867643e+01	1.056252e-01	-3.778218e-06
1	Self-discharging	4.908115e+01	4.876449e+01	1.056442e-01	-3.470275e-06
1	Self-discharging	4.916914e+01	4.885248e+01	1.055832e-01	-3.221553e-06
1	Self-discharging	4.925735e+01	4.894069e+01	1.055222e-01	-3.399212e-06
1	Self-discharging	4.934571e+01	4.902905e+01	1.055489e-01	-3.505807e-06
1	Self-discharging	4.943310e+01	4.911644e+01	1.055450e-01	-3.233397e-06
1	Self-discharging	4.952103e+01	4.920437e+01	1.056099e-01	-3.411056e-06
1	Self-discharging	4.960890e+01	4.929224e+01	1.055794e-01	-3.505807e-06
1	Self-discharging	4.969703e+01	4.938037e+01	1.056213e-01	-3.434744e-06
1	Self-discharging	4.978519e+01	4.946853e+01	1.055489e-01	-3.565027e-06
1	Self-discharging	4.987334e+01	4.955668e+01	1.056480e-01	-3.292616e-06
1	Self-discharging	4.996128e+01	4.964462e+01	1.055145e-01	-3.257084e-06
1	Self-discharging	5.004904e+01	4.973238e+01	1.055794e-01	-3.067581e-06
1	Self-discharging	5.013735e+01	4.982069e+01	1.056442e-01	-3.576871e-06
1	Self-discharging	5.022477e+01	4.990811e+01	1.055908e-01	-3.363680e-06
1	Self-discharging	5.031316e+01	4.999649e+01	1.056252e-01	-2.984674e-06
1	Self-discharging	5.040133e+01	5.008466e+01	1.056519e-01	-3.517651e-06
1	Self-discharging	5.048962e+01	5.017296e+01	1.056061e-01	-3.588715e-06
1	Self-discharging	5.057758e+01	5.026092e+01	1.056633e-01	-3.482119e-06
1	Self-discharging	5.066525e+01	5.034859e+01	1.055717e-01	-3.446588e-06
1	Self-discharging	5.075289e+01	5.043623e+01	1.056061e-01	-3.553183e-06
1	Self-discharging	5.084104e+01	5.052438e+01	1.056023e-01	-3.612403e-06
1	Self-discharging	5.092894e+01	5.061227e+01	1.055641e-01	-3.162333e-06
1	Self-discharging	5.101749e+01	5.070083e+01	1.055794e-01	-3.470275e-06
1	Self-discharging	5.110522e+01	5.078856e+01	1.055489e-01	-3.470275e-06
1	Self-discharging	5.119319e+01	5.087653e+01	1.055183e-01	-3.399212e-06
1	Self-discharging	5.128100e+01	5.096434e+01	1.055069e-01	-3.387368e-06
1	Self-discharging	5.136971e+01	5.105304e+01	1.055908e-01	-3.541339e-06
1	Self-discharging	5.145764e+01	5.114098e+01	1.054993e-01	-3.624247e-06
1	Self-discharging	5.154574e+01	5.122908e+01	1.055260e-01	-3.517651e-06
1	Self-discharging	5.163352e+01	5.131688e+01	1.055641e-01	-3.659778e-06
1	Self-discharging	5.172078e+01	5.140411e+01	1.055603e-01	-3.576871e-06
1	Self-discharging	5.180963e+01	5.149297e+01	1.056404e-01	-3.316304e-06
1	Self-discharging	5.189736e+01	5.158070e+01	1.055870e-01	-3.718998e-06
1	Self-discharging	5.198569e+01	5.166903e+01	1.055679e-01	-3.565027e-06
1	Self-discharging	5.207366e+01	5.175700e+01	1.055489e-01	-3.600559e-06
1	Self-discharging	5.216121e+01	5.184455e+01	1.055412e-01	-3.505807e-06
1	Self-discharging	5.224919e+01	5.193253e+01	1.055679e-01	-3.411056e-06
1	Self-discharging	5.233757e+01	5.202091e+01	1.055565e-01	-3.541339e-06
1	Self-discharging	5.242527e+01	5.210861e+01	1.055336e-01	-3.245240e-06
1	Self-discharging	5.251283e+01	5.219616e+01	1.054726e-01	-3.636091e-06
1	Self-discharging	5.260126e+01	5.228459e+01	1.055374e-01	-3.493963e-06
1	Self-discharging	5.268895e+01	5.237229e+01	1.056061e-01	-3.268928e-06
1	Self-discharging	5.277732e+01	5.246065e+01	1.055374e-01	-3.008362e-06
1	Self-discharging	5.286481e+01	5.254815e+01	1.055222e-01	-3.695310e-06
1	Self-discharging	5.295327e+01	5.263661e+01	1.055489e-01	-3.493963e-06
1	Self-discharging	5.304124e+01	5.272458e+01	1.055412e-01	-3.114957e-06
1	Self-discharging	5.312947e+01	5.281281e+01	1.056480e-01	-3.316304e-06
1	Self-discharging	5.321747e+01	5.290080e+01	1.054993e-01	-3.328148e-06
1	Self-discharging	5.330545e+01	5.298878e+01	1.055222e-01	-3.221553e-06
1	Self-discharging	5.339359e+01	5.307692e+01	1.054955e-01	-3.020206e-06
1	Self-discharging	5.348082e+01	5.316416e+01	1.055374e-01	-3.458431e-06
1	Self-discharging	5.356881e+01	5.325214e+01	1.056099e-01	-3.103113e-06
1	Self-discharging	5.365721e+01	5.334054e+01	1.055222e-01	-3.387368e-06
1	Self-discharging	5.374483e+01	5.342817e+01	1.054611e-01	-3.778218e-06
1	Self-discharging	5.383317e+01	5.351651e+01	1.055145e-01	-3.399212e-06
1	Self-discharging	5.392156e+01	5.360489e+01	1.054802e-01	-3.801906e-06
1	Self-discharging	5.400966e+01	5.369300e+01	1.053696e-01	-3.091269e-06
1	Self-discharging	5.409744e+01	5.378078e+01	1.054840e-01	-3.328148e-06
1	Self-discharging	5.418564e+01	5.386898e+01	1.055336e-01	-3.292616e-06
1	Self-discharging	5.427324e+01	5.395657e+01	1.054382e-01	-2.984674e-06
1	Self-discharging	5.436154e+01	5.404488e+01	1.054916e-01	-3.541339e-06
1	Self-discharging	5.444916e+01	5.413249e+01	1.054459e-01	-3.837438e-06
1	Self-discharging	5.453701e+01	5.422035e+01	1.055603e-01	-3.647935e-06
1	Self-discharging	5.462497e+01	5.430831e+01	1.054649e-01	-3.162333e-06
1	Self-discharging	5.471331e+01	5.439665e+01	1.054916e-01	-3.695310e-06
1	Self-discharging	5.480078e+01	5.448412e+01	1.054649e-01	-3.624247e-06
1	Self-discharging	5.488968e+01	5.457302e+01	1.054649e-01	-3.482119e-06
1	Self-discharging	5.497764e+01	5.466097e+01	1.055450e-01	-3.446588e-06
1	Self-discharging	5.506517e+01	5.474851e+01	1.055565e-01	-3.316304e-06
1	Self-discharging	5.515363e+01	5.483696e+01	1.054764e-01	-3.588715e-06
1	Self-discharging	5.524122e+01	5.492455e+01	1.054153e-01	-3.529495e-06
1	Self-discharging	5.532895e+01	5.501229e+01	1.055260e-01	-3.541339e-06
1	Self-discharging	5.541694e+01	5.510028e+01	1.054382e-01	-3.020206e-06
1	Self-discharging	5.550506e+01	5.518839e+01	1.055183e-01	-3.221553e-06
1	Self-discharging	5.559352e+01	5.527685e+01	1.055565e-01	-3.399212e-06
1	Self-discharging	5.568152e+01	5.536488e+01	1.054611e-01	-3.411056e-06
1	Self-discharging	5.576964e+01	5.545298e+01	1.055107e-01	-3.363680e-06
1	Self-discharging	5.585756e+01	5.554090e+01	1.053581e-01	-3.529495e-06
1	Self-discharging	5.594522e+01	5.562856e+01	1.054459e-01	-3.304460e-06
1	Self-discharging	5.603300e+01	5.571634e+01	1.054497e-01	-3.233397e-06
1	Self-discharging	5.612152e+01	5.580485e+01	1.054802e-01	-3.292616e-06
1	Self-discharging	5.620961e+01	5.589295e+01	1.054802e-01	-3.422900e-06
1	Self-discharging	5.629701e+01	5.598035e+01	1.053085e-01	-3.446588e-06
1	Self-discharging	5.638479e+01	5.606813e+01	1.054192e-01	-3.114957e-06
1	Self-discharging	5.647364e+01	5.615698e+01	1.054535e-01	-3.375524e-06
1	Self-discharging	5.656101e+01	5.624435e+01	1.055107e-01	-3.505807e-06
1	Self-discharging	5.664897e+01	5.633230e+01	1.054306e-01	-3.174177e-06
1	Self-discharging	5.673764e+01	5.642098e+01	1.055832e-01	-3.304460e-06
1	Self-discharging	5.682560e+01	5.650894e+01	1.055298e-01	-3.351836e-06
1	Self-discharging	5.691280e+01	5.659614e+01	1.054115e-01	-3.482119e-06
1	Self-discharging	5.700119e+01	5.668452e+01	1.054649e-01	-3.955877e-06
1	Self-discharging	5.708928e+01	5.677261e+01	1.054726e-01	-3.328148e-06
1	Self-discharging	5.717766e+01	5.686100e+01	1.056023e-01	-3.742686e-06
1	Self-discharging	5.726497e+01	5.694830e+01	1.054573e-01	-3.553183e-06
1	Self-discharging	5.735343e+01	5.703677e+01	1.053925e-01	-3.351836e-06
1	Self-discharging	5.744142e+01	5.712475e+01	1.054153e-01	-3.316304e-06
1	Self-discharging	5.752960e+01	5.721293e+01	1.054192e-01	-3.636091e-06
1	Self-discharging	5.761699e+01	5.730033e+01	1.055069e-01	-3.470275e-06
