C-rate	Cycle number	Half cycle number	Elapsed time (s)	Elapsed C-rate time (s)	Potential (V)	Current (A)
100	1	2	1.599151e+03	4.327974e+01	3.920326e-01	-3.209448e-05
100	1	2	1.599239e+03	4.336766e+01	3.907623e-01	-3.209448e-05
100	1	2	1.599327e+03	4.345551e+01	3.896561e-01	-3.209186e-05
100	1	2	1.599415e+03	4.354330e+01	3.883553e-01	-3.209519e-05
100	1	2	1.599503e+03	4.363158e+01	3.871689e-01	-3.209472e-05
100	1	2	1.599591e+03	4.371992e+01	3.859100e-01	-3.209555e-05
100	1	2	1.599679e+03	4.380727e+01	3.846741e-01	-3.209233e-05
100	1	2	1.599767e+03	4.389554e+01	3.835297e-01	-3.209317e-05
100	1	2	1.599855e+03	4.398337e+01	3.822746e-01	-3.208935e-05
100	1	2	1.599943e+03	4.407132e+01	3.810234e-01	-3.209257e-05
100	1	2	1.600031e+03	4.415917e+01	3.798218e-01	-3.209281e-05
100	1	2	1.600119e+03	4.424725e+01	3.785477e-01	-3.209519e-05
100	1	2	1.600207e+03	4.433559e+01	3.773308e-01	-3.209174e-05
100	1	2	1.600295e+03	4.442392e+01	3.760681e-01	-3.209734e-05
100	1	2	1.600383e+03	4.451122e+01	3.749809e-01	-3.209114e-05
100	1	2	1.600471e+03	4.459954e+01	3.736877e-01	-3.209281e-05
100	1	2	1.600559e+03	4.468748e+01	3.724327e-01	-3.209102e-05
100	1	2	1.600647e+03	4.477546e+01	3.711777e-01	-3.209221e-05
100	1	2	1.600735e+03	4.486328e+01	3.700294e-01	-3.209388e-05
100	1	2	1.600823e+03	4.495130e+01	3.687897e-01	-3.209448e-05
100	1	2	1.600911e+03	4.503955e+01	3.676033e-01	-3.209293e-05
100	1	2	1.600999e+03	4.512740e+01	3.663445e-01	-3.209436e-05
100	1	2	1.601087e+03	4.521514e+01	3.651428e-01	-3.209305e-05
100	1	2	1.601175e+03	4.530312e+01	3.638611e-01	-3.209448e-05
100	1	2	1.601263e+03	4.539115e+01	3.626556e-01	-3.209472e-05
100	1	2	1.601351e+03	4.547915e+01	3.615112e-01	-3.209317e-05
100	1	2	1.601439e+03	4.556711e+01	3.602638e-01	-3.209221e-05
100	1	2	1.601526e+03	4.565509e+01	3.590393e-01	-3.209221e-05
100	1	2	1.601615e+03	4.574327e+01	3.578453e-01	-3.209412e-05
100	1	2	1.601703e+03	4.583115e+01	3.566628e-01	-3.209329e-05
100	1	2	1.601790e+03	4.591896e+01	3.553848e-01	-3.209507e-05
100	1	2	1.601879e+03	4.600796e+01	3.540649e-01	-3.209507e-05
100	1	2	1.601967e+03	4.609577e+01	3.529320e-01	-3.209245e-05
100	1	2	1.602055e+03	4.618388e+01	3.517227e-01	-3.209233e-05
100	1	2	1.602143e+03	4.627176e+01	3.505135e-01	-3.209388e-05
100	1	2	1.602231e+03	4.635966e+01	3.493690e-01	-3.209543e-05
100	1	2	1.602319e+03	4.644712e+01	3.481255e-01	-3.209388e-05
100	1	2	1.602407e+03	4.653542e+01	3.469582e-01	-3.209591e-05
100	1	2	1.602495e+03	4.662375e+01	3.456154e-01	-3.209412e-05
100	1	2	1.602582e+03	4.671102e+01	3.444290e-01	-3.209126e-05
100	1	2	1.602671e+03	4.679997e+01	3.432465e-01	-3.209221e-05
100	1	2	1.602759e+03	4.688791e+01	3.420029e-01	-3.209436e-05
100	1	2	1.602847e+03	4.697591e+01	3.407173e-01	-3.209031e-05
100	1	2	1.602935e+03	4.706388e+01	3.395615e-01	-3.209066e-05
100	1	2	1.603023e+03	4.715149e+01	3.383179e-01	-3.208983e-05
100	1	2	1.603111e+03	4.723942e+01	3.371201e-01	-3.209424e-05
100	1	2	1.603199e+03	4.732730e+01	3.359337e-01	-3.209484e-05
100	1	2	1.603287e+03	4.741521e+01	3.347435e-01	-3.209066e-05
100	1	2	1.603374e+03	4.750303e+01	3.334770e-01	-3.209329e-05
100	1	2	1.603462e+03	4.759096e+01	3.322830e-01	-3.209257e-05
100	1	2	1.603551e+03	4.767988e+01	3.311577e-01	-3.209031e-05
100	1	2	1.603639e+03	4.776762e+01	3.298798e-01	-3.209424e-05
100	1	2	1.603727e+03	4.785555e+01	3.287392e-01	-3.209567e-05
100	1	2	1.603814e+03	4.794295e+01	3.274841e-01	-3.209388e-05
100	1	2	1.603903e+03	4.803118e+01	3.261948e-01	-3.209245e-05
100	1	2	1.603991e+03	4.811915e+01	3.250427e-01	-3.209388e-05
100	1	2	1.604078e+03	4.820709e+01	3.237877e-01	-3.209126e-05
100	1	2	1.604166e+03	4.829495e+01	3.225822e-01	-3.209496e-05
100	1	2	1.604255e+03	4.838391e+01	3.213844e-01	-3.209555e-05
100	1	2	1.604343e+03	4.847111e+01	3.200684e-01	-3.209221e-05
100	1	2	1.604431e+03	4.855935e+01	3.189240e-01	-3.209412e-05
100	1	2	1.604519e+03	4.864724e+01	3.177452e-01	-3.209174e-05
100	1	2	1.604607e+03	4.873511e+01	3.164711e-01	-3.209329e-05
100	1	2	1.604695e+03	4.882313e+01	3.152237e-01	-3.209293e-05
100	1	2	1.604782e+03	4.891102e+01	3.140411e-01	-3.209102e-05
100	1	2	1.604870e+03	4.899908e+01	3.128777e-01	-3.208923e-05
100	1	2	1.604958e+03	4.908703e+01	3.117294e-01	-3.209245e-05
100	1	2	1.605046e+03	4.917502e+01	3.104515e-01	-3.209412e-05
100	1	2	1.605135e+03	4.926387e+01	3.092728e-01	-3.209209e-05
100	1	2	1.605223e+03	4.935167e+01	3.080215e-01	-3.209198e-05
100	1	2	1.605311e+03	4.943920e+01	3.068810e-01	-3.209269e-05
100	1	2	1.605399e+03	4.952719e+01	3.056068e-01	-3.209281e-05
100	1	2	1.605487e+03	4.961515e+01	3.044510e-01	-3.209519e-05
100	1	2	1.605575e+03	4.970346e+01	3.031502e-01	-3.209281e-05
100	1	2	1.605663e+03	4.979176e+01	3.019409e-01	-3.209388e-05
100	1	2	1.605751e+03	4.987962e+01	3.006516e-01	-3.209245e-05
100	1	2	1.605839e+03	4.996734e+01	2.995377e-01	-3.209758e-05
100	1	2	1.605927e+03	5.005558e+01	2.983208e-01	-3.209293e-05
100	1	2	1.606015e+03	5.014392e+01	2.972069e-01	-3.209126e-05
100	1	2	1.606103e+03	5.023179e+01	2.960281e-01	-3.209698e-05
100	1	2	1.606190e+03	5.031896e+01	2.947006e-01	-3.209424e-05
100	1	2	1.606279e+03	5.040711e+01	2.935104e-01	-3.209472e-05
100	1	2	1.606367e+03	5.049591e+01	2.923279e-01	-3.209424e-05
100	1	2	1.606455e+03	5.058387e+01	2.910233e-01	-3.209460e-05
100	1	2	1.606543e+03	5.067175e+01	2.898445e-01	-3.209174e-05
100	1	2	1.606631e+03	5.075953e+01	2.887497e-01	-3.209555e-05
100	1	2	1.606719e+03	5.084781e+01	2.874794e-01	-3.209233e-05
100	1	2	1.606807e+03	5.093586e+01	2.863960e-01	-3.209341e-05
100	1	2	1.606895e+03	5.102390e+01	2.851143e-01	-3.209245e-05
100	1	2	1.606983e+03	5.111191e+01	2.838707e-01	-3.209150e-05
100	1	2	1.607071e+03	5.119989e+01	2.826309e-01	-3.209174e-05
100	1	2	1.607159e+03	5.128789e+01	2.814484e-01	-3.209388e-05
100	1	2	1.607247e+03	5.137579e+01	2.801170e-01	-3.209293e-05
100	1	2	1.607335e+03	5.146379e+01	2.789803e-01	-3.209388e-05
100	1	2	1.607422e+03	5.155099e+01	2.778130e-01	-3.209090e-05
100	1	2	1.607510e+03	5.163907e+01	2.766037e-01	-3.208959e-05
100	1	2	1.607598e+03	5.172706e+01	2.754288e-01	-3.209162e-05
100	1	2	1.607686e+03	5.181499e+01	2.741852e-01	-3.209054e-05
100	1	2	1.607774e+03	5.190304e+01	2.730446e-01	-3.208911e-05
100	1	2	1.607862e+03	5.199103e+01	2.717819e-01	-3.209591e-05
100	1	2	1.607951e+03	5.207943e+01	2.706947e-01	-3.209281e-05
100	1	2	1.608039e+03	5.216775e+01	2.694130e-01	-3.209531e-05
100	1	2	1.608126e+03	5.225504e+01	2.681198e-01	-3.209352e-05
100	1	2	1.608215e+03	5.234343e+01	2.671204e-01	-3.209352e-05
100	1	2	1.608303e+03	5.243146e+01	2.658272e-01	-3.209317e-05
100	1	2	1.608391e+03	5.251930e+01	2.645950e-01	-3.208947e-05
100	1	2	1.608479e+03	5.260724e+01	2.633781e-01	-3.209269e-05
100	1	2	1.608567e+03	5.269522e+01	2.621040e-01	-3.209209e-05
100	1	2	1.608655e+03	5.278313e+01	2.608681e-01	-3.209472e-05
100	1	2	1.608743e+03	5.287118e+01	2.598038e-01	-3.209627e-05
100	1	2	1.608831e+03	5.295944e+01	2.585487e-01	-3.209019e-05
100	1	2	1.608919e+03	5.304780e+01	2.573433e-01	-3.209090e-05
100	1	2	1.609007e+03	5.313577e+01	2.562027e-01	-3.209281e-05
100	1	2	1.609095e+03	5.322378e+01	2.548981e-01	-3.209364e-05
100	1	2	1.609183e+03	5.331177e+01	2.537117e-01	-3.209305e-05
100	1	2	1.609271e+03	5.339964e+01	2.524910e-01	-3.209388e-05
100	1	2	1.609359e+03	5.348748e+01	2.513313e-01	-3.209293e-05
100	1	2	1.609447e+03	5.357547e+01	2.501526e-01	-3.208995e-05
100	1	2	1.609535e+03	5.366336e+01	2.489738e-01	-3.209555e-05
100	1	2	1.609623e+03	5.375177e+01	2.476768e-01	-3.209472e-05
100	1	2	1.609710e+03	5.383909e+01	2.464561e-01	-3.209126e-05
100	1	2	1.609798e+03	5.392709e+01	2.452354e-01	-3.209293e-05
100	1	2	1.609887e+03	5.401557e+01	2.440605e-01	-3.209400e-05
100	1	2	1.609975e+03	5.410345e+01	2.428589e-01	-3.209066e-05
100	1	2	1.610063e+03	5.419141e+01	2.416763e-01	-3.209138e-05
100	1	2	1.610150e+03	5.427908e+01	2.403793e-01	-3.208828e-05
100	1	2	1.610238e+03	5.436702e+01	2.393227e-01	-3.209281e-05
100	1	2	1.610327e+03	5.445579e+01	2.381096e-01	-3.209484e-05
100	1	2	1.610415e+03	5.454383e+01	2.368469e-01	-3.209031e-05
100	1	2	1.610503e+03	5.463176e+01	2.356606e-01	-3.209472e-05
100	1	2	1.610591e+03	5.471976e+01	2.345085e-01	-3.209269e-05
100	1	2	1.610679e+03	5.480761e+01	2.332802e-01	-3.209484e-05
100	1	2	1.610767e+03	5.489586e+01	2.320938e-01	-3.209043e-05
100	1	2	1.610855e+03	5.498378e+01	2.308083e-01	-3.209138e-05
100	1	2	1.610943e+03	5.507175e+01	2.296829e-01	-3.209305e-05
100	1	2	1.611031e+03	5.515944e+01	2.283783e-01	-3.209674e-05
100	1	2	1.611119e+03	5.524777e+01	2.272835e-01	-3.209472e-05
100	1	2	1.611206e+03	5.533509e+01	2.260628e-01	-3.209317e-05
100	1	2	1.611294e+03	5.542306e+01	2.249222e-01	-3.209186e-05
100	1	2	1.611382e+03	5.551101e+01	2.235298e-01	-3.209162e-05
100	1	2	1.611470e+03	5.559889e+01	2.224541e-01	-3.209531e-05
100	1	2	1.611558e+03	5.568703e+01	2.212830e-01	-3.209484e-05
100	1	2	1.611647e+03	5.577525e+01	2.200661e-01	-3.208971e-05
100	1	2	1.611735e+03	5.586325e+01	2.188263e-01	-3.209341e-05
100	1	2	1.611823e+03	5.595124e+01	2.176819e-01	-3.209436e-05
100	1	2	1.611911e+03	5.603925e+01	2.163162e-01	-3.209245e-05
100	1	2	1.611999e+03	5.612721e+01	2.152405e-01	-3.209376e-05
100	1	2	1.612087e+03	5.621520e+01	2.140732e-01	-3.209138e-05
100	1	2	1.612175e+03	5.630319e+01	2.128181e-01	-3.209412e-05
100	1	2	1.612263e+03	5.639186e+01	2.115898e-01	-3.209352e-05
100	1	2	1.612351e+03	5.647979e+01	2.105103e-01	-3.209233e-05
100	1	2	1.612439e+03	5.656769e+01	2.092285e-01	-3.209317e-05
100	1	2	1.612527e+03	5.665575e+01	2.080307e-01	-3.209472e-05
100	1	2	1.612615e+03	5.674361e+01	2.068062e-01	-3.209424e-05
100	1	2	1.612703e+03	5.683162e+01	2.055740e-01	-3.209162e-05
100	1	2	1.612791e+03	5.691964e+01	2.044983e-01	-3.209054e-05
100	1	2	1.612879e+03	5.700765e+01	2.032776e-01	-3.209376e-05
100	1	2	1.612967e+03	5.709564e+01	2.020378e-01	-3.209233e-05
100	1	2	1.613055e+03	5.718336e+01	2.008858e-01	-3.209364e-05
100	1	2	1.613143e+03	5.727134e+01	1.995926e-01	-3.209174e-05
100	1	2	1.613231e+03	5.735927e+01	1.984406e-01	-3.209496e-05
100	1	2	1.613319e+03	5.744722e+01	1.972694e-01	-3.209424e-05
100	1	2	1.613407e+03	5.753537e+01	1.960106e-01	-3.209209e-05
100	1	2	1.613495e+03	5.762344e+01	1.948700e-01	-3.209305e-05
100	1	2	1.613583e+03	5.771130e+01	1.935806e-01	-3.209317e-05
100	1	2	1.613671e+03	5.779923e+01	1.923790e-01	-3.209472e-05
100	1	2	1.613759e+03	5.788714e+01	1.910820e-01	-3.209054e-05
100	1	2	1.613846e+03	5.797505e+01	1.899757e-01	-3.209329e-05
100	1	2	1.613934e+03	5.806308e+01	1.889191e-01	-3.209364e-05
100	1	2	1.614023e+03	5.815178e+01	1.877289e-01	-3.209341e-05
100	1	2	1.614111e+03	5.823977e+01	1.864738e-01	-3.209174e-05
100	1	2	1.614199e+03	5.832765e+01	1.853409e-01	-3.209388e-05
100	1	2	1.614287e+03	5.841561e+01	1.840401e-01	-3.209245e-05
100	1	2	1.614375e+03	5.850348e+01	1.828346e-01	-3.209245e-05
100	1	2	1.614463e+03	5.859146e+01	1.815910e-01	-3.209662e-05
100	1	2	1.614551e+03	5.867975e+01	1.803246e-01	-3.209317e-05
100	1	2	1.614638e+03	5.876709e+01	1.792374e-01	-3.209519e-05
100	1	2	1.614727e+03	5.885548e+01	1.780815e-01	-3.209186e-05
100	1	2	1.614815e+03	5.894378e+01	1.768417e-01	-3.209591e-05
100	1	2	1.614902e+03	5.903103e+01	1.756554e-01	-3.209317e-05
100	1	2	1.614991e+03	5.911957e+01	1.744690e-01	-3.209484e-05
100	1	2	1.615079e+03	5.920752e+01	1.733818e-01	-3.209102e-05
100	1	2	1.615167e+03	5.929548e+01	1.721344e-01	-3.209472e-05
100	1	2	1.615255e+03	5.938343e+01	1.709480e-01	-3.209412e-05
100	1	2	1.615343e+03	5.947138e+01	1.695976e-01	-3.209376e-05
100	1	2	1.615431e+03	5.955953e+01	1.684647e-01	-3.209209e-05
100	1	2	1.615519e+03	5.964763e+01	1.672478e-01	-3.208995e-05
100	1	2	1.615607e+03	5.973566e+01	1.661072e-01	-3.209221e-05
100	1	2	1.615695e+03	5.982365e+01	1.648674e-01	-3.209603e-05
100	1	2	1.615782e+03	5.991102e+01	1.636848e-01	-3.209162e-05
100	1	2	1.615871e+03	5.999956e+01	1.625252e-01	-3.209102e-05
100	1	2	1.615959e+03	6.008759e+01	1.612282e-01	-3.209102e-05
100	1	2	1.616047e+03	6.017548e+01	1.601257e-01	-3.209579e-05
100	1	2	1.616135e+03	6.026339e+01	1.588211e-01	-3.209209e-05
100	1	2	1.616223e+03	6.035159e+01	1.578865e-01	-3.209078e-05
100	1	2	1.616311e+03	6.043946e+01	1.565399e-01	-3.209233e-05
100	1	2	1.616399e+03	6.052741e+01	1.553001e-01	-3.209138e-05
100	1	2	1.616487e+03	6.061528e+01	1.542015e-01	-3.208935e-05
100	1	2	1.616575e+03	6.070332e+01	1.529808e-01	-3.208911e-05
100	1	2	1.616663e+03	6.079119e+01	1.517754e-01	-3.209603e-05
100	1	2	1.616751e+03	6.087957e+01	1.505051e-01	-3.209567e-05
100	1	2	1.616839e+03	6.096749e+01	1.493950e-01	-3.209579e-05
100	1	2	1.616927e+03	6.105547e+01	1.482582e-01	-3.209126e-05
100	1	2	1.617015e+03	6.114378e+01	1.468925e-01	-3.209352e-05
100	1	2	1.617103e+03	6.123177e+01	1.457062e-01	-3.209245e-05
100	1	2	1.617191e+03	6.131976e+01	1.445618e-01	-3.209364e-05
100	1	2	1.617279e+03	6.140778e+01	1.433792e-01	-3.209078e-05
100	1	2	1.617367e+03	6.149564e+01	1.421394e-01	-3.209639e-05
100	1	2	1.617454e+03	6.158298e+01	1.410179e-01	-3.209579e-05
100	1	2	1.617543e+03	6.167110e+01	1.397591e-01	-3.209507e-05
100	1	2	1.617630e+03	6.175906e+01	1.386070e-01	-3.209281e-05
100	1	2	1.617719e+03	6.184736e+01	1.374931e-01	-3.209460e-05
100	1	2	1.617807e+03	6.193531e+01	1.362000e-01	-3.209412e-05
100	1	2	1.617895e+03	6.202326e+01	1.350746e-01	-3.209257e-05
100	1	2	1.617983e+03	6.211123e+01	1.337738e-01	-3.209484e-05
100	1	2	1.618071e+03	6.219921e+01	1.326523e-01	-3.209150e-05
100	1	2	1.618159e+03	6.228721e+01	1.314278e-01	-3.209186e-05
100	1	2	1.618247e+03	6.237525e+01	1.301270e-01	-3.209293e-05
100	1	2	1.618335e+03	6.246320e+01	1.290665e-01	-3.209245e-05
100	1	2	1.618423e+03	6.255117e+01	1.279297e-01	-3.209245e-05
100	1	2	1.618511e+03	6.263916e+01	1.266060e-01	-3.209424e-05
100	1	2	1.618599e+03	6.272710e+01	1.255188e-01	-3.209352e-05
100	1	2	1.618686e+03	6.281507e+01	1.242752e-01	-3.209174e-05
100	1	2	1.618774e+03	6.290308e+01	1.231003e-01	-3.209424e-05
100	1	2	1.618863e+03	6.299187e+01	1.218262e-01	-3.209221e-05
100	1	2	1.618951e+03	6.307959e+01	1.206779e-01	-3.209150e-05
100	1	2	1.619039e+03	6.316756e+01	1.192474e-01	-3.209424e-05
100	1	2	1.619127e+03	6.325567e+01	1.182213e-01	-3.209484e-05
100	1	2	1.619215e+03	6.334361e+01	1.171303e-01	-3.209162e-05
100	1	2	1.619303e+03	6.343141e+01	1.158752e-01	-3.208852e-05
100	1	2	1.619391e+03	6.351930e+01	1.146698e-01	-3.209651e-05
100	1	2	1.619479e+03	6.360762e+01	1.135674e-01	-3.209186e-05
100	1	2	1.619567e+03	6.369593e+01	1.123123e-01	-3.209281e-05
100	1	2	1.619655e+03	6.378389e+01	1.111641e-01	-3.209043e-05
100	1	2	1.619743e+03	6.387177e+01	1.098900e-01	-3.209317e-05
100	1	2	1.619831e+03	6.395964e+01	1.087952e-01	-3.209567e-05
100	1	2	1.619919e+03	6.404774e+01	1.075478e-01	-3.209543e-05
100	1	2	1.620007e+03	6.413549e+01	1.062431e-01	-3.209257e-05
100	1	2	1.620095e+03	6.422356e+01	1.052437e-01	-3.209388e-05
100	1	2	1.620183e+03	6.431122e+01	1.039352e-01	-3.209138e-05
100	1	2	1.620270e+03	6.439908e+01	1.028099e-01	-3.209305e-05
100	1	2	1.620359e+03	6.448788e+01	1.016121e-01	-3.209531e-05
100	1	2	1.620447e+03	6.457510e+01	1.003342e-01	-3.209019e-05
100	1	2	1.620535e+03	6.466327e+01	9.912109e-02	-3.209054e-05
100	1	2	1.620622e+03	6.475102e+01	9.805679e-02	-3.209615e-05
100	1	2	1.620711e+03	6.483934e+01	9.685898e-02	-3.209281e-05
100	1	2	1.620799e+03	6.492763e+01	9.565353e-02	-3.209281e-05
100	1	2	1.620887e+03	6.501560e+01	9.452057e-02	-3.209221e-05
100	1	2	1.620975e+03	6.510354e+01	9.332657e-02	-3.209412e-05
100	1	2	1.621063e+03	6.519139e+01	9.196854e-02	-3.209174e-05
100	1	2	1.621151e+03	6.527944e+01	9.085846e-02	-3.209138e-05
100	1	2	1.621239e+03	6.536747e+01	8.966446e-02	-3.209221e-05
100	1	2	1.621327e+03	6.545548e+01	8.837128e-02	-3.209281e-05
100	1	2	1.621415e+03	6.554349e+01	8.729553e-02	-3.209090e-05
100	1	2	1.621503e+03	6.563152e+01	8.604431e-02	-3.209209e-05
100	1	2	1.621591e+03	6.571936e+01	8.493805e-02	-3.209198e-05
100	1	2	1.621679e+03	6.580735e+01	8.374023e-02	-3.209209e-05
100	1	2	1.621767e+03	6.589525e+01	8.252716e-02	-3.209150e-05
100	1	2	1.621855e+03	6.598311e+01	8.138275e-02	-3.209412e-05
100	1	2	1.621942e+03	6.607098e+01	7.999420e-02	-3.209352e-05
100	1	2	1.622031e+03	6.615990e+01	7.894897e-02	-3.209639e-05
100	1	2	1.622119e+03	6.624712e+01	7.781982e-02	-3.209031e-05
100	1	2	1.622207e+03	6.633537e+01	7.654953e-02	-3.209496e-05
100	1	2	1.622295e+03	6.642328e+01	7.536697e-02	-3.209352e-05
100	1	2	1.622382e+03	6.651109e+01	7.419205e-02	-3.209341e-05
100	1	2	1.622471e+03	6.659994e+01	7.297134e-02	-3.209364e-05
100	1	2	1.622559e+03	6.668732e+01	7.187653e-02	-3.209245e-05
100	1	2	1.622647e+03	6.677547e+01	7.057953e-02	-3.209114e-05
100	1	2	1.622735e+03	6.686342e+01	6.945419e-02	-3.209281e-05
100	1	2	1.622823e+03	6.695136e+01	6.820679e-02	-3.209317e-05
100	1	2	1.622910e+03	6.703904e+01	6.710052e-02	-3.209245e-05
100	1	2	1.622999e+03	6.712792e+01	6.589127e-02	-3.209329e-05
100	1	2	1.623087e+03	6.721585e+01	6.460190e-02	-3.209138e-05
100	1	2	1.623175e+03	6.730382e+01	6.361389e-02	-3.209496e-05
100	1	2	1.623263e+03	6.739175e+01	6.223679e-02	-3.209400e-05
100	1	2	1.623351e+03	6.747909e+01	6.101990e-02	-3.209281e-05
100	1	2	1.623439e+03	6.756760e+01	5.994034e-02	-3.209007e-05
100	1	2	1.623527e+03	6.765512e+01	5.878830e-02	-3.209364e-05
100	1	2	1.623615e+03	6.774375e+01	5.754471e-02	-3.209472e-05
100	1	2	1.623703e+03	6.783137e+01	5.633926e-02	-3.209102e-05
100	1	2	1.623790e+03	6.791884e+01	5.514908e-02	-3.209209e-05
100	1	2	1.623879e+03	6.800764e+01	5.403900e-02	-3.209305e-05
100	1	2	1.623967e+03	6.809548e+01	5.280685e-02	-3.209257e-05
100	1	2	1.624055e+03	6.818344e+01	5.151367e-02	-3.209078e-05
100	1	2	1.624143e+03	6.827146e+01	5.031586e-02	-3.209257e-05
100	1	2	1.624231e+03	6.835942e+01	4.918671e-02	-3.209603e-05
100	1	2	1.624319e+03	6.844776e+01	4.797363e-02	-3.209448e-05
100	1	2	1.624407e+03	6.853511e+01	4.684830e-02	-3.209531e-05
100	1	2	1.624495e+03	6.862330e+01	4.561615e-02	-3.209543e-05
100	1	2	1.624583e+03	6.871118e+01	4.450989e-02	-3.209114e-05
100	1	2	1.624671e+03	6.879956e+01	4.319763e-02	-3.209543e-05
100	1	2	1.624759e+03	6.888779e+01	4.206467e-02	-3.209031e-05
100	1	2	1.624847e+03	6.897528e+01	4.089737e-02	-3.209364e-05
100	1	2	1.624935e+03	6.906333e+01	3.966522e-02	-3.209376e-05
100	1	2	1.625023e+03	6.915132e+01	3.849030e-02	-3.209257e-05
100	1	2	1.625111e+03	6.923915e+01	3.727722e-02	-3.209293e-05
100	1	2	1.625199e+03	6.932721e+01	3.604507e-02	-3.209341e-05
100	1	2	1.625287e+03	6.941513e+01	3.497314e-02	-3.209531e-05
100	1	2	1.625375e+03	6.950329e+01	3.375626e-02	-3.209329e-05
100	1	2	1.625463e+03	6.959162e+01	3.243256e-02	-3.209531e-05
100	1	2	1.625551e+03	6.967976e+01	3.138351e-02	-3.209305e-05
100	1	2	1.625639e+03	6.976724e+01	3.008652e-02	-3.209794e-05
100	1	2	1.625727e+03	6.985588e+01	2.892685e-02	-3.209388e-05
100	1	2	1.625814e+03	6.994308e+01	2.770996e-02	-3.209472e-05
100	1	2	1.625903e+03	7.003191e+01	2.655792e-02	-3.209472e-05
100	1	2	1.625991e+03	7.011977e+01	2.536392e-02	-3.209269e-05
100	1	2	1.626079e+03	7.020746e+01	2.416992e-02	-3.209496e-05
100	1	2	1.626167e+03	7.029539e+01	2.312851e-02	-3.209460e-05
100	1	2	1.626255e+03	7.038338e+01	2.173615e-02	-3.209484e-05
100	1	2	1.626343e+03	7.047143e+01	2.065277e-02	-3.209448e-05
100	1	2	1.626431e+03	7.055954e+01	1.945877e-02	-3.209412e-05
100	1	2	1.626519e+03	7.064745e+01	1.824951e-02	-3.209281e-05
100	1	2	1.626607e+03	7.073541e+01	1.708984e-02	-3.209126e-05
100	1	2	1.626695e+03	7.082334e+01	1.580429e-02	-3.208947e-05
100	1	2	1.626782e+03	7.091091e+01	1.462555e-02	-3.209615e-05
100	1	2	1.626871e+03	7.099953e+01	1.348495e-02	-3.209364e-05
100	1	2	1.626959e+03	7.108745e+01	1.230240e-02	-3.209555e-05
100	1	2	1.627047e+03	7.117575e+01	1.113510e-02	-3.209043e-05
100	1	2	1.627134e+03	7.126301e+01	9.876251e-03	-3.209543e-05
100	1	2	1.627223e+03	7.135130e+01	8.827209e-03	-3.209221e-05
100	1	2	1.627311e+03	7.143954e+01	7.575989e-03	-3.209352e-05
100	1	2	1.627399e+03	7.152719e+01	6.370544e-03	-3.209293e-05
100	1	2	1.627487e+03	7.161515e+01	5.294800e-03	-3.209209e-05
100	1	2	1.627575e+03	7.170375e+01	4.127502e-03	-3.209305e-05
100	1	2	1.627663e+03	7.179128e+01	2.872467e-03	-3.209269e-05
100	1	2	1.627751e+03	7.187930e+01	1.625061e-03	-3.209424e-05
100	1	2	1.627839e+03	7.196717e+01	4.425049e-04	-3.209496e-05
100	1	2	1.627926e+03	7.205498e+01	-6.408691e-04	-3.208899e-05
100	2	3	1.628015e+03	7.214313e+01	3.078461e-03	1.052916e-05
100	2	3	1.628103e+03	7.223137e+01	6.698608e-03	3.213942e-05
100	2	3	1.628191e+03	7.231969e+01	8.190155e-03	3.214061e-05
100	2	3	1.628279e+03	7.240738e+01	9.426117e-03	3.213739e-05
100	2	3	1.628367e+03	7.249520e+01	1.079559e-02	3.214025e-05
100	2	3	1.628455e+03	7.258385e+01	1.216888e-02	3.213859e-05
100	2	3	1.628543e+03	7.267157e+01	1.351929e-02	3.213954e-05
100	2	3	1.628631e+03	7.275920e+01	1.465607e-02	3.214157e-05
100	2	3	1.628718e+03	7.284693e+01	1.611328e-02	3.213930e-05
100	2	3	1.628807e+03	7.293578e+01	1.738739e-02	3.214133e-05
100	2	3	1.628895e+03	7.302359e+01	1.865387e-02	3.214025e-05
100	2	3	1.628983e+03	7.311145e+01	1.996613e-02	3.213763e-05
100	2	3	1.629071e+03	7.319926e+01	2.130127e-02	3.213811e-05
100	2	3	1.629159e+03	7.328769e+01	2.259064e-02	3.213930e-05
100	2	3	1.629247e+03	7.337556e+01	2.385330e-02	3.213894e-05
100	2	3	1.629335e+03	7.346347e+01	2.514267e-02	3.214228e-05
100	2	3	1.629422e+03	7.355108e+01	2.638626e-02	3.213871e-05
100	2	3	1.629510e+03	7.363898e+01	2.766418e-02	3.213692e-05
100	2	3	1.629599e+03	7.372775e+01	2.893066e-02	3.213811e-05
100	2	3	1.629687e+03	7.381577e+01	3.024673e-02	3.213918e-05
100	2	3	1.629775e+03	7.390367e+01	3.150940e-02	3.214025e-05
100	2	3	1.629863e+03	7.399156e+01	3.287506e-02	3.214049e-05
100	2	3	1.629951e+03	7.407953e+01	3.408051e-02	3.213882e-05
100	2	3	1.630039e+03	7.416733e+01	3.536606e-02	3.213704e-05
100	2	3	1.630127e+03	7.425568e+01	3.648376e-02	3.214061e-05
100	2	3	1.630215e+03	7.434365e+01	3.777695e-02	3.214085e-05
100	2	3	1.630303e+03	7.443150e+01	3.913879e-02	3.214061e-05
100	2	3	1.630391e+03	7.451937e+01	4.039001e-02	3.213871e-05
100	2	3	1.630479e+03	7.460727e+01	4.159927e-02	3.214025e-05
100	2	3	1.630567e+03	7.469511e+01	4.289246e-02	3.214097e-05
