Segment number	Ramping/Holding	Elapsed time (s)	Segment time(s)	Potential (V)	Current (A)
8	Holding	2.425479e+02	2.269908e+01	8.926392e-04	-3.979565e-06
8	Holding	2.426365e+02	2.278765e+01	8.239746e-04	-4.180912e-06
8	Holding	2.427238e+02	2.287492e+01	9.765625e-04	-3.695310e-06
8	Holding	2.428120e+02	2.296317e+01	8.239746e-04	-3.695310e-06
8	Holding	2.428997e+02	2.305086e+01	7.858276e-04	-3.908501e-06
8	Holding	2.429881e+02	2.313927e+01	8.468628e-04	-4.145380e-06
8	Holding	2.430760e+02	2.322713e+01	8.201599e-04	-3.944033e-06
8	Holding	2.431639e+02	2.331504e+01	9.155273e-04	-3.778218e-06
8	Holding	2.432518e+02	2.340297e+01	9.117126e-04	-3.884813e-06
8	Holding	2.433398e+02	2.349091e+01	8.277893e-04	-3.908501e-06
8	Holding	2.434284e+02	2.357952e+01	9.994507e-04	-3.742686e-06
8	Holding	2.435166e+02	2.366774e+01	7.934570e-04	-4.098004e-06
8	Holding	2.436041e+02	2.375523e+01	8.926392e-04	-3.375524e-06
8	Holding	2.436925e+02	2.384361e+01	8.239746e-04	-4.346727e-06
8	Holding	2.437801e+02	2.393128e+01	9.803772e-04	-3.707154e-06
8	Holding	2.438686e+02	2.401974e+01	7.438660e-04	-4.512542e-06
8	Holding	2.439561e+02	2.410723e+01	9.422302e-04	-5.471902e-06
8	Holding	2.440439e+02	2.419506e+01	9.346008e-04	-3.837438e-06
8	Holding	2.441326e+02	2.428377e+01	8.430481e-04	-1.183210e-05
8	Holding	2.442198e+02	2.437094e+01	9.040833e-04	-4.062473e-06
8	Holding	2.443084e+02	2.445956e+01	8.544922e-04	-4.003253e-06
8	Holding	2.443966e+02	2.454776e+01	8.697510e-04	-3.932189e-06
8	Holding	2.444841e+02	2.463528e+01	8.201599e-04	-3.884813e-06
8	Holding	2.445724e+02	2.472356e+01	8.316040e-04	-3.695310e-06
8	Holding	2.446600e+02	2.481116e+01	8.583069e-04	-4.026941e-06
8	Holding	2.447480e+02	2.489915e+01	8.926392e-04	-3.268928e-06
8	Holding	2.448359e+02	2.498700e+01	8.697510e-04	-3.872969e-06
8	Holding	2.449243e+02	2.507541e+01	8.392334e-04	-3.754530e-06
8	Holding	2.450121e+02	2.516320e+01	8.964539e-04	-3.861126e-06
8	Holding	2.451000e+02	2.525114e+01	8.697510e-04	-3.813750e-06
8	Holding	2.451879e+02	2.533902e+01	8.544922e-04	-3.422900e-06
8	Holding	2.452763e+02	2.542743e+01	9.002686e-04	-4.062473e-06
8	Holding	2.453637e+02	2.551486e+01	6.980896e-04	-3.884813e-06
8	Holding	2.454520e+02	2.560309e+01	7.972717e-04	-3.967721e-06
8	Holding	2.455406e+02	2.569175e+01	9.002686e-04	-3.861126e-06
8	Holding	2.456280e+02	2.577910e+01	9.155273e-04	-3.778218e-06
8	Holding	2.457166e+02	2.586779e+01	9.002686e-04	-3.529495e-06
8	Holding	2.458044e+02	2.595553e+01	8.354187e-04	-4.015097e-06
8	Holding	2.458925e+02	2.604363e+01	8.811951e-04	-3.979565e-06
8	Holding	2.459798e+02	2.613091e+01	9.918213e-04	-3.659778e-06
8	Holding	2.460683e+02	2.621949e+01	8.811951e-04	-3.399212e-06
8	Holding	2.461564e+02	2.630755e+01	8.850098e-04	-3.718998e-06
8	Holding	2.462447e+02	2.639582e+01	8.354187e-04	-3.742686e-06
8	Holding	2.463321e+02	2.648324e+01	8.621216e-04	-3.600559e-06
8	Holding	2.464205e+02	2.657164e+01	8.888245e-04	-4.062473e-06
8	Holding	2.465079e+02	2.665904e+01	9.574890e-04	-3.730842e-06
8	Holding	2.465964e+02	2.674758e+01	9.536743e-04	-3.375524e-06
8	Holding	2.466840e+02	2.683514e+01	8.277893e-04	-3.565027e-06
8	Holding	2.467726e+02	2.692372e+01	8.010864e-04	-4.169068e-06
8	Holding	2.468605e+02	2.701165e+01	9.193420e-04	-3.790062e-06
8	Holding	2.469480e+02	2.709917e+01	7.896423e-04	-3.707154e-06
8	Holding	2.470366e+02	2.718772e+01	8.697510e-04	-3.955877e-06
8	Holding	2.471243e+02	2.727541e+01	8.888245e-04	-3.588715e-06
8	Holding	2.472124e+02	2.736354e+01	8.201599e-04	-4.026941e-06
8	Holding	2.473001e+02	2.745124e+01	9.613037e-04	-3.553183e-06
8	Holding	2.473884e+02	2.753950e+01	7.781982e-04	-3.565027e-06
8	Holding	2.474760e+02	2.762719e+01	9.078979e-04	-3.671622e-06
8	Holding	2.475643e+02	2.771544e+01	7.972717e-04	-3.707154e-06
8	Holding	2.476526e+02	2.780371e+01	9.651184e-04	-3.280772e-06
8	Holding	2.477405e+02	2.789162e+01	9.651184e-04	-4.204600e-06
8	Holding	2.478281e+02	2.797921e+01	8.926392e-04	-4.370415e-06
8	Holding	2.479160e+02	2.806715e+01	8.811951e-04	-4.086160e-06
8	Holding	2.480040e+02	2.815513e+01	9.269714e-04	-3.825594e-06
8	Holding	2.480924e+02	2.824352e+01	8.392334e-04	-3.636091e-06
8	Holding	2.481804e+02	2.833156e+01	9.384155e-04	-3.955877e-06
8	Holding	2.482685e+02	2.841966e+01	8.430481e-04	-3.944033e-06
8	Holding	2.483563e+02	2.850741e+01	9.422302e-04	-3.458431e-06
8	Holding	2.484440e+02	2.859513e+01	8.659363e-04	-4.204600e-06
8	Holding	2.485321e+02	2.868327e+01	9.574890e-04	-3.446588e-06
8	Holding	2.486206e+02	2.877174e+01	8.811951e-04	-3.967721e-06
8	Holding	2.487078e+02	2.885890e+01	8.583069e-04	-3.541339e-06
8	Holding	2.487963e+02	2.894748e+01	9.574890e-04	-4.026941e-06
8	Holding	2.488839e+02	2.903505e+01	9.002686e-04	-3.683466e-06
8	Holding	2.489725e+02	2.912363e+01	8.621216e-04	-3.434744e-06
8	Holding	2.490607e+02	2.921179e+01	9.765625e-04	-3.292616e-06
8	Holding	2.491479e+02	2.929906e+01	8.697510e-04	-3.944033e-06
8	Holding	2.492360e+02	2.938715e+01	8.697510e-04	-3.683466e-06
8	Holding	2.493238e+02	2.947491e+01	8.735657e-04	-3.683466e-06
8	Holding	2.494124e+02	2.956357e+01	8.163452e-04	-3.529495e-06
8	Holding	2.495003e+02	2.965140e+01	9.193420e-04	-3.434744e-06
8	Holding	2.495879e+02	2.973905e+01	9.346008e-04	-3.576871e-06
8	Holding	2.496765e+02	2.982762e+01	8.201599e-04	-3.932189e-06
8	Holding	2.497644e+02	2.991555e+01	9.117126e-04	-3.955877e-06
